MedianMonthly_HC,City,Zipcode,Number,State,Year
1116.0,Irving,37000,48,Texas,2017
936.0,Killeen,39148,48,Texas,2017
822.0,Laredo,41464,48,Texas,2017
1422.0,League City,41980,48,Texas,2017
1245.0,Lewisville,42508,48,Texas,2017
813.0,Longview,43888,48,Texas,2017
918.0,Lubbock,45000,48,Texas,2017
795.0,McAllen,45384,48,Texas,2017
1708.0,McKinney,45744,48,Texas,2017
1517.0,Mansfield,46452,48,Texas,2017
1068.0,Mesquite,47892,48,Texas,2017
1129.0,Midland,48072,48,Texas,2017
666.0,Mission,48768,48,Texas,2017
1381.0,Missouri City,48804,48,Texas,2017
1117.0,New Braunfels,50820,48,Texas,2017
1229.0,North Richland Hills,52356,48,Texas,2017
948.0,Odessa,53388,48,Texas,2017
887.0,Pasadena,56000,48,Texas,2017
1687.0,Pearland,56348,48,Texas,2017
573.0,Pharr,57200,48,Texas,2017
1425.0,Plano,58016,48,Texas,2017
1318.0,Richardson,61796,48,Texas,2017
1412.0,Round Rock,63500,48,Texas,2017
815.0,San Angelo,64472,48,Texas,2017
940.0,San Antonio,65000,48,Texas,2017
1476.0,Sugar Land,70808,48,Texas,2017
886.0,Temple,72176,48,Texas,2017
1892.0,The Woodlands CDP,72656,48,Texas,2017
863.0,Tyler,74144,48,Texas,2017
899.0,Victoria,75428,48,Texas,2017
836.0,Waco,76000,48,Texas,2017
738.0,Wichita Falls,79000,48,Texas,2017
1134.0,Layton,43660,49,Utah,2017
848.0,Ogden,55980,49,Utah,2017
1085.0,Orem,57300,49,Utah,2017
881.0,Provo,62470,49,Utah,2017
972.0,St. George,65330,49,Utah,2017
1051.0,Salt Lake City,67000,49,Utah,2017
1336.0,Sandy,67440,49,Utah,2017
1622.0,South Jordan,70850,49,Utah,2017
1363.0,West Jordan,82950,49,Utah,2017
1124.0,West Valley City,83470,49,Utah,2017
1810.0,Alexandria,01000,51,Virginia,2017
2016.0,Arlington CDP,03000,51,Virginia,2017
1882.0,Centreville CDP,14440,51,Virginia,2017
1398.0,Chesapeake,16000,51,Virginia,2017
1635.0,Dale City CDP,21088,51,Virginia,2017
1128.0,Hampton,35000,51,Virginia,2017
812.0,Lynchburg,47672,51,Virginia,2017
1039.0,Newport News,56000,51,Virginia,2017
1111.0,Norfolk,57000,51,Virginia,2017
1055.0,Portsmouth,64000,51,Virginia,2017
1033.0,Richmond,67000,51,Virginia,2017
826.0,Roanoke,68000,51,Virginia,2017
1295.0,Suffolk,76432,51,Virginia,2017
1407.0,Virginia Beach,82000,51,Virginia,2017
1357.0,Auburn,03180,53,Washington,2017
1939.0,Bellevue,05210,53,Washington,2017
1148.0,Bellingham,05280,53,Washington,2017
1288.0,Everett,22640,53,Washington,2017
1410.0,Federal Way,23515,53,Washington,2017
928.0,Kennewick,35275,53,Washington,2017
1448.0,Kent,35415,53,Washington,2017
1957.0,Kirkland,35940,53,Washington,2017
1578.0,Marysville,43955,53,Washington,2017
1026.0,Pasco,53545,53,Washington,2017
1545.0,Renton,57745,53,Washington,2017
1705.0,Seattle,63000,53,Washington,2017
879.0,Spokane,67000,53,Washington,2017
981.0,Spokane Valley,67167,53,Washington,2017
1248.0,Tacoma,70000,53,Washington,2017
1209.0,Vancouver,74060,53,Washington,2017
781.0,Yakima,80010,53,Washington,2017
908.0,Appleton,02375,55,Wisconsin,2017
857.0,Eau Claire,22300,55,Wisconsin,2017
766.0,Green Bay,31000,55,Wisconsin,2017
936.0,Kenosha,39225,55,Wisconsin,2017
1203.0,Madison,48000,55,Wisconsin,2017
860.0,Milwaukee,53000,55,Wisconsin,2017
843.0,Oshkosh,60500,55,Wisconsin,2017
830.0,Racine,66000,55,Wisconsin,2017
1004.0,Waukesha,84250,55,Wisconsin,2017
529.0,Bayam?n zona urbana,06593,72,Puerto Rico,2017
490.0,Caguas zona urbana,10334,72,Puerto Rico,2017
646.0,Carolina zona urbana,14290,72,Puerto Rico,2017
750.0,Guaynabo zona urbana,32522,72,Puerto Rico,2017
220.0,Ponce zona urbana,63820,72,Puerto Rico,2017
508.0,San Juan zona urbana,76770,72,Puerto Rico,2017
