City Name,Gender,1 to 2499 USD,2500 to 4999 USD,5000 to 7499 USD,7500 to 9999 USD,10000 to 12499 USD,12500 to 14999 USD,15000 to 17499 USD,17500 to 19999 USD,20000 to 22499 USD,22500 to 24999 USD,25000 to 29999 USD,30000 to 34999 USD,35000 to 39999 USD,40000 to 44999 USD,45000 to 49999 USD,50000 to 54999 USD,55000 to 64999 USD,65000 to 74999 USD,75000 to 99999 USD,100000 or more USD,State Code,Zip Code,Year,State,City
Bryan city,Male,1054.0,589.0,1278.0,303.0,192.0,758.0,678.0,366.0,1705.0,984.0,2074.0,2576.0,1482.0,1474.0,1237.0,989.0,1540.0,362.0,1267.0,724.0,48,10912,2017, Texas,
Carrollton city,Male,1260.0,1156.0,1421.0,1638.0,838.0,503.0,1203.0,869.0,1559.0,1401.0,2771.0,2953.0,2663.0,2164.0,985.0,2090.0,4440.0,3225.0,3999.0,6990.0,48,13024,2017, Texas,
Cedar Park city,Male,400.0,252.0,318.0,78.0,544.0,150.0,937.0,138.0,908.0,137.0,1283.0,610.0,690.0,929.0,853.0,665.0,2424.0,1768.0,2477.0,5928.0,48,13552,2017, Texas,
College Station city,Male,5479.0,3826.0,3065.0,1258.0,1395.0,832.0,266.0,403.0,1439.0,1208.0,2012.0,836.0,1399.0,2057.0,1407.0,1202.0,2279.0,1642.0,1752.0,3193.0,48,15976,2017, Texas,
Conroe city,Male,810.0,767.0,311.0,173.0,692.0,655.0,1258.0,144.0,828.0,816.0,1482.0,1821.0,1722.0,1708.0,922.0,1320.0,1965.0,1157.0,2271.0,3001.0,48,16432,2017, Texas,
Corpus Christi city,Male,4584.0,2269.0,2159.0,2746.0,6703.0,2900.0,4405.0,2138.0,3399.0,2180.0,4727.0,7343.0,5104.0,3796.0,2398.0,4366.0,6140.0,5939.0,6005.0,11125.0,48,17000,2017, Texas,
Dallas city,Male,12677.0,8204.0,10370.0,7262.0,13263.0,6802.0,16416.0,12681.0,25688.0,16962.0,36308.0,37591.0,31309.0,21462.0,12318.0,19248.0,22616.0,17182.0,22098.0,48396.0,48,19000,2017, Texas,
Denton city,Male,3922.0,2071.0,2497.0,1432.0,1897.0,1211.0,888.0,802.0,2540.0,1647.0,1902.0,2911.0,1845.0,1501.0,1733.0,1762.0,2505.0,1939.0,2966.0,4401.0,48,19972,2017, Texas,
Edinburg city,Male,709.0,591.0,1414.0,665.0,614.0,729.0,1433.0,796.0,1368.0,477.0,1697.0,1898.0,789.0,1186.0,1090.0,665.0,1514.0,1617.0,1688.0,888.0,48,22660,2017, Texas,
El Paso city,Male,7307.0,6488.0,8214.0,5265.0,8848.0,6005.0,10134.0,6912.0,9879.0,4406.0,12970.0,12872.0,10511.0,9922.0,8764.0,8451.0,10951.0,7570.0,9507.0,12842.0,48,24000,2017, Texas,
Flower Mound town,Male,928.0,357.0,636.0,1155.0,1126.0,0.0,639.0,0.0,82.0,255.0,619.0,353.0,546.0,482.0,640.0,681.0,1225.0,1115.0,2873.0,9648.0,48,26232,2017, Texas,
Fort Worth city,Male,11940.0,5992.0,6605.0,4109.0,6655.0,3640.0,9867.0,4776.0,12313.0,7015.0,16863.0,20098.0,19983.0,14034.0,10752.0,14197.0,19133.0,13946.0,21229.0,28773.0,48,27000,2017, Texas,
Frisco city,Male,1846.0,943.0,1365.0,767.0,889.0,273.0,908.0,251.0,711.0,475.0,959.0,1566.0,1299.0,2417.0,1704.0,2046.0,1382.0,2359.0,5892.0,23101.0,48,27684,2017, Texas,
Garland city,Male,2706.0,975.0,2394.0,1072.0,3959.0,2140.0,2515.0,2313.0,5252.0,2281.0,5912.0,6708.0,5563.0,5232.0,3312.0,3792.0,4238.0,2423.0,3645.0,4907.0,48,29000,2017, Texas,
Georgetown city,Male,691.0,63.0,447.0,349.0,431.0,0.0,800.0,0.0,1323.0,816.0,359.0,552.0,1146.0,801.0,249.0,942.0,819.0,1239.0,1302.0,2670.0,48,29336,2017, Texas,
Grand Prairie city,Male,2162.0,1538.0,1252.0,576.0,1618.0,579.0,1564.0,684.0,2784.0,1450.0,5917.0,4714.0,3127.0,3513.0,2606.0,2703.0,4584.0,3011.0,6007.0,3847.0,48,30464,2017, Texas,
Harlingen city,Male,806.0,490.0,753.0,265.0,1000.0,689.0,560.0,796.0,932.0,481.0,771.0,1244.0,594.0,954.0,500.0,655.0,785.0,360.0,939.0,390.0,48,32372,2017, Texas,
Houston city,Male,24293.0,16434.0,18024.0,15607.0,31810.0,18806.0,24249.0,22453.0,33737.0,23654.0,49691.0,50047.0,39743.0,38691.0,25862.0,37097.0,33853.0,25695.0,45647.0,92964.0,48,35000,2017, Texas,
Irving city,Male,1959.0,1965.0,2244.0,615.0,1919.0,1179.0,1781.0,1972.0,4400.0,2855.0,6134.0,5415.0,4547.0,3755.0,4025.0,4131.0,5790.0,3262.0,8245.0,11075.0,48,37000,2017, Texas,
Killeen city,Male,1283.0,1295.0,1775.0,1626.0,2170.0,552.0,852.0,1015.0,1131.0,1365.0,2950.0,4680.0,2630.0,1937.0,2010.0,2200.0,3286.0,2732.0,1182.0,1266.0,48,39148,2017, Texas,
Laredo city,Male,3011.0,1408.0,2185.0,1980.0,3795.0,1369.0,3316.0,1871.0,3551.0,2040.0,5428.0,6950.0,2642.0,3195.0,3035.0,3464.0,3064.0,1950.0,3500.0,3835.0,48,41464,2017, Texas,
League City city,Male,1254.0,1039.0,578.0,527.0,858.0,98.0,137.0,81.0,154.0,657.0,429.0,883.0,344.0,531.0,1847.0,1290.0,1908.0,1902.0,3788.0,10440.0,48,41980,2017, Texas,
Lewisville city,Male,897.0,405.0,1132.0,1177.0,1357.0,624.0,2552.0,740.0,1795.0,381.0,1753.0,2390.0,1863.0,2446.0,1979.0,2071.0,2910.0,2348.0,2985.0,3083.0,48,42508,2017, Texas,
Longview city,Male,1906.0,1469.0,1659.0,284.0,1708.0,175.0,306.0,331.0,915.0,2002.0,993.0,1511.0,747.0,872.0,1231.0,874.0,1093.0,1225.0,1433.0,1556.0,48,43888,2017, Texas,
Lubbock city,Male,6465.0,4266.0,2700.0,2497.0,3704.0,2023.0,2941.0,1544.0,4452.0,3769.0,4856.0,3833.0,3225.0,3763.0,2864.0,3187.0,4568.0,3231.0,4301.0,6675.0,48,45000,2017, Texas,
McAllen city,Male,1520.0,2449.0,1182.0,767.0,1912.0,2483.0,1986.0,1837.0,1569.0,793.0,2480.0,2011.0,2438.0,1509.0,714.0,2162.0,1440.0,1976.0,2832.0,3612.0,48,45384,2017, Texas,
McKinney city,Male,891.0,1712.0,2090.0,401.0,1161.0,653.0,1841.0,1232.0,1950.0,1932.0,1446.0,1616.0,1875.0,2547.0,866.0,2035.0,2909.0,2436.0,6414.0,15091.0,48,45744,2017, Texas,
Mansfield city,Male,944.0,1107.0,686.0,190.0,414.0,275.0,349.0,113.0,457.0,337.0,666.0,506.0,290.0,931.0,398.0,1216.0,1351.0,2446.0,3487.0,3304.0,48,46452,2017, Texas,
Mesquite city,Male,2589.0,1735.0,1209.0,458.0,1329.0,968.0,1746.0,550.0,1786.0,943.0,3345.0,2749.0,2409.0,3616.0,2401.0,3125.0,1938.0,2178.0,2663.0,1450.0,48,47892,2017, Texas,
Midland city,Male,1181.0,1204.0,811.0,1173.0,902.0,298.0,608.0,360.0,2211.0,98.0,1416.0,2227.0,1345.0,2302.0,1541.0,2358.0,4461.0,1859.0,7135.0,8917.0,48,48072,2017, Texas,
Mission city,Male,70.0,355.0,1472.0,282.0,1149.0,395.0,1916.0,607.0,1374.0,580.0,374.0,942.0,1119.0,514.0,682.0,591.0,1030.0,671.0,1531.0,2411.0,48,48768,2017, Texas,
Missouri City city,Male,603.0,282.0,647.0,175.0,787.0,547.0,224.0,373.0,920.0,566.0,813.0,1205.0,1054.0,1010.0,536.0,1248.0,1095.0,1566.0,1839.0,3079.0,48,48804,2017, Texas,
New Braunfels city,Male,1110.0,608.0,317.0,258.0,1147.0,742.0,655.0,746.0,952.0,542.0,939.0,1599.0,1455.0,1360.0,1315.0,1224.0,980.0,1367.0,2595.0,2872.0,48,50820,2017, Texas,
North Richland Hills city,Male,854.0,735.0,610.0,68.0,827.0,100.0,522.0,645.0,1293.0,237.0,1027.0,1599.0,1064.0,1539.0,986.0,1204.0,969.0,1454.0,2169.0,3523.0,48,52356,2017, Texas,
Odessa city,Male,1753.0,1090.0,1711.0,1144.0,870.0,223.0,629.0,451.0,406.0,493.0,1556.0,3598.0,1849.0,2490.0,2302.0,2254.0,3282.0,2288.0,2546.0,3816.0,48,53388,2017, Texas,
Pasadena city,Male,1355.0,1425.0,1298.0,1785.0,1375.0,1476.0,1028.0,1194.0,2437.0,1500.0,3513.0,3121.0,2584.0,3663.0,2536.0,2299.0,1896.0,2022.0,3497.0,3894.0,48,56000,2017, Texas,
Pearland city,Male,1041.0,511.0,673.0,777.0,650.0,384.0,703.0,526.0,654.0,323.0,2282.0,1942.0,795.0,3064.0,803.0,2268.0,3252.0,3257.0,3322.0,9671.0,48,56348,2017, Texas,
Pharr city,Male,742.0,520.0,807.0,0.0,1033.0,929.0,1185.0,1154.0,1161.0,520.0,1520.0,1405.0,1475.0,526.0,653.0,1340.0,837.0,928.0,685.0,1000.0,48,57200,2017, Texas,
Plano city,Male,2551.0,1844.0,2132.0,1242.0,2259.0,705.0,1447.0,1223.0,3577.0,1781.0,2394.0,5722.0,3518.0,3947.0,2738.0,4178.0,4581.0,4225.0,13055.0,27761.0,48,58016,2017, Texas,
Richardson city,Male,2046.0,734.0,1059.0,1582.0,818.0,394.0,229.0,949.0,840.0,992.0,901.0,2310.0,1683.0,2224.0,1280.0,2424.0,1421.0,1640.0,3127.0,8090.0,48,61796,2017, Texas,
Round Rock city,Male,3120.0,859.0,918.0,518.0,863.0,0.0,1353.0,577.0,1187.0,1543.0,1168.0,4861.0,2452.0,2291.0,1193.0,1840.0,1730.0,2486.0,3813.0,6492.0,48,63500,2017, Texas,
San Angelo city,Male,559.0,913.0,1380.0,621.0,1308.0,410.0,1069.0,1546.0,2582.0,511.0,2747.0,2666.0,943.0,1019.0,957.0,1346.0,1175.0,1483.0,1976.0,1891.0,48,64472,2017, Texas,
San Antonio city,Male,20010.0,13280.0,12469.0,10638.0,15891.0,9251.0,18132.0,14238.0,27271.0,13138.0,31512.0,35203.0,26551.0,23580.0,15363.0,21850.0,25950.0,20698.0,24633.0,29038.0,48,65000,2017, Texas,
Sugar Land city,Male,1588.0,1064.0,640.0,178.0,654.0,324.0,776.0,156.0,245.0,115.0,1184.0,650.0,750.0,833.0,886.0,610.0,2315.0,1484.0,2891.0,9552.0,48,70808,2017, Texas,
Temple city,Male,916.0,665.0,275.0,310.0,1137.0,343.0,1194.0,753.0,598.0,765.0,1129.0,758.0,876.0,516.0,883.0,1158.0,1662.0,1139.0,1099.0,1839.0,48,72176,2017, Texas,
The Woodlands CDP,Male,1041.0,304.0,736.0,1080.0,788.0,774.0,651.0,466.0,479.0,522.0,1483.0,1764.0,1033.0,1661.0,570.0,932.0,1074.0,434.0,3453.0,17058.0,48,72656,2017, Texas,
Tyler city,Male,1064.0,978.0,807.0,730.0,1396.0,794.0,1204.0,1195.0,778.0,880.0,1732.0,1147.0,1188.0,1707.0,1143.0,1060.0,1842.0,1150.0,938.0,3805.0,48,74144,2017, Texas,
Victoria city,Male,1330.0,469.0,287.0,787.0,1005.0,493.0,698.0,607.0,161.0,281.0,1125.0,1490.0,658.0,834.0,651.0,1362.0,632.0,747.0,1441.0,2563.0,48,75428,2017, Texas,
Waco city,Male,3820.0,1715.0,1456.0,1458.0,2315.0,950.0,1710.0,1051.0,2377.0,1853.0,3251.0,2041.0,1151.0,1766.0,1281.0,1749.0,1372.0,909.0,1656.0,2410.0,48,76000,2017, Texas,
Wichita Falls city,Male,1367.0,912.0,1474.0,1351.0,1470.0,965.0,1381.0,452.0,1252.0,1398.0,2118.0,3655.0,1342.0,1960.0,1640.0,1259.0,1798.0,627.0,1941.0,1882.0,48,79000,2017, Texas,
Layton city,Male,1532.0,678.0,538.0,215.0,1205.0,412.0,68.0,129.0,870.0,317.0,1502.0,1483.0,472.0,1186.0,980.0,1663.0,2362.0,1678.0,3336.0,2704.0,49,43660,2017, Utah,
Ogden city,Male,1886.0,726.0,763.0,634.0,1256.0,311.0,1349.0,1100.0,1764.0,873.0,2217.0,2368.0,1071.0,1590.0,855.0,1679.0,1405.0,727.0,1399.0,1147.0,49,55980,2017, Utah,
Orem city,Male,1382.0,913.0,1051.0,1203.0,1792.0,725.0,1289.0,586.0,2020.0,609.0,1240.0,2106.0,1328.0,2089.0,866.0,1367.0,2724.0,1048.0,2039.0,2784.0,49,57300,2017, Utah,
Provo city,Male,2991.0,2215.0,3307.0,2085.0,3539.0,1371.0,2135.0,937.0,1966.0,1230.0,1942.0,2421.0,2091.0,1994.0,673.0,963.0,1203.0,961.0,1490.0,2750.0,49,62470,2017, Utah,
St. George city,Male,1391.0,788.0,1185.0,922.0,1137.0,486.0,431.0,902.0,1219.0,1015.0,2069.0,1604.0,2567.0,1426.0,285.0,653.0,764.0,428.0,1637.0,1757.0,49,65330,2017, Utah,
Salt Lake City city,Male,3631.0,2364.0,2416.0,1139.0,3816.0,772.0,1632.0,1413.0,3181.0,3040.0,5024.0,4884.0,2751.0,3723.0,2702.0,2179.0,3665.0,4183.0,5204.0,6991.0,49,67000,2017, Utah,
Sandy city,Male,1130.0,961.0,958.0,80.0,740.0,615.0,768.0,616.0,1487.0,448.0,1178.0,1692.0,1636.0,1197.0,1017.0,1304.0,2184.0,1810.0,3085.0,6177.0,49,67440,2017, Utah,
South Jordan city,Male,565.0,326.0,310.0,231.0,71.0,322.0,245.0,101.0,370.0,72.0,452.0,807.0,749.0,1198.0,613.0,1797.0,1486.0,1894.0,3516.0,5734.0,49,70850,2017, Utah,
West Jordan city,Male,1888.0,2055.0,751.0,538.0,1017.0,260.0,820.0,740.0,1485.0,852.0,2198.0,2043.0,1894.0,2543.0,1818.0,2012.0,3926.0,2160.0,3392.0,2676.0,49,82950,2017, Utah,
West Valley City city,Male,1736.0,1696.0,900.0,638.0,1456.0,1009.0,1231.0,688.0,2406.0,1594.0,4103.0,3893.0,3711.0,2917.0,1698.0,2958.0,3846.0,2157.0,1971.0,1954.0,49,83470,2017, Utah,
Alexandria city,Male,1445.0,849.0,1054.0,973.0,1040.0,289.0,1512.0,1108.0,1828.0,1074.0,1866.0,3888.0,2257.0,1575.0,2739.0,1962.0,3108.0,2321.0,4472.0,18911.0,51,01000,2017, Virginia,
Arlington CDP,Male,995.0,1045.0,1305.0,534.0,2007.0,95.0,1249.0,764.0,2006.0,1420.0,2765.0,3566.0,2364.0,2152.0,2257.0,4000.0,5962.0,5572.0,12544.0,30686.0,51,03000,2017, Virginia,
Centreville CDP,Male,1339.0,550.0,907.0,381.0,741.0,179.0,827.0,356.0,648.0,327.0,1332.0,605.0,1077.0,705.0,1134.0,1146.0,1522.0,1118.0,3463.0,7148.0,51,14440,2017, Virginia,
Chesapeake city,Male,2837.0,2331.0,1952.0,936.0,2276.0,1470.0,2018.0,1334.0,2245.0,1164.0,2765.0,3042.0,3146.0,3207.0,2746.0,3912.0,7380.0,3777.0,8500.0,10668.0,51,16000,2017, Virginia,
Dale City CDP,Male,1017.0,873.0,530.0,59.0,712.0,598.0,816.0,50.0,623.0,472.0,939.0,1735.0,1944.0,2048.0,991.0,817.0,952.0,1122.0,1867.0,3312.0,51,21088,2017, Virginia,
Hampton city,Male,2658.0,2462.0,781.0,1352.0,1145.0,1168.0,1062.0,985.0,1641.0,792.0,2878.0,1902.0,2355.0,2305.0,1642.0,2417.0,1662.0,1761.0,3196.0,3183.0,51,35000,2017, Virginia,
Lynchburg city,Male,3156.0,1786.0,1386.0,548.0,739.0,798.0,823.0,504.0,769.0,419.0,913.0,1594.0,1843.0,1362.0,727.0,1218.0,942.0,692.0,783.0,992.0,51,47672,2017, Virginia,
Newport News city,Male,2327.0,1500.0,1940.0,1694.0,1369.0,460.0,1972.0,839.0,2340.0,1649.0,2711.0,3522.0,4459.0,3503.0,2138.0,3205.0,3804.0,4012.0,4494.0,3144.0,51,56000,2017, Virginia,
Norfolk city,Male,3985.0,3424.0,2209.0,1947.0,3680.0,1359.0,4150.0,3993.0,5397.0,5771.0,5613.0,4224.0,4168.0,3445.0,2603.0,4756.0,4708.0,4570.0,5823.0,5813.0,51,57000,2017, Virginia,
Portsmouth city,Male,1039.0,513.0,957.0,424.0,770.0,292.0,844.0,30.0,1769.0,1374.0,1783.0,1333.0,1584.0,852.0,1555.0,1386.0,2895.0,1380.0,2161.0,1031.0,51,64000,2017, Virginia,
Richmond city,Male,4075.0,3471.0,2773.0,1294.0,3798.0,1833.0,3039.0,1345.0,3661.0,1525.0,4848.0,2505.0,3338.0,3919.0,2077.0,3432.0,3615.0,2482.0,3794.0,6138.0,51,67000,2017, Virginia,
Roanoke city,Male,910.0,1398.0,790.0,745.0,1839.0,961.0,487.0,524.0,1605.0,822.0,1712.0,1971.0,735.0,1755.0,1281.0,2061.0,1202.0,1014.0,1779.0,1404.0,51,68000,2017, Virginia,
Suffolk city,Male,875.0,103.0,852.0,271.0,1160.0,1254.0,534.0,598.0,597.0,581.0,1385.0,926.0,1039.0,1414.0,1271.0,1633.0,2121.0,1669.0,2641.0,3139.0,51,76432,2017, Virginia,
Virginia Beach city,Male,4712.0,3712.0,2726.0,3116.0,4292.0,1709.0,4680.0,1986.0,6564.0,3488.0,7868.0,7574.0,7112.0,9183.0,5838.0,9645.0,11256.0,10156.0,13104.0,17584.0,51,82000,2017, Virginia,
Auburn city,Male,964.0,812.0,834.0,248.0,298.0,181.0,875.0,378.0,936.0,466.0,2199.0,2265.0,1230.0,1181.0,1060.0,1617.0,2025.0,820.0,3140.0,2641.0,53,03180,2017, Washington,
Bellevue city,Male,932.0,758.0,1014.0,474.0,1784.0,492.0,1013.0,258.0,798.0,260.0,1034.0,1365.0,1615.0,1229.0,1614.0,1076.0,2573.0,2656.0,5450.0,22762.0,53,05210,2017, Washington,
Bellingham city,Male,2653.0,1123.0,760.0,599.0,1749.0,557.0,1512.0,617.0,824.0,110.0,1565.0,3727.0,1043.0,1080.0,1554.0,1607.0,1968.0,740.0,2180.0,2707.0,53,05280,2017, Washington,
Everett city,Male,1645.0,742.0,997.0,295.0,1026.0,921.0,766.0,898.0,1882.0,814.0,2323.0,3044.0,2765.0,2505.0,1572.0,1682.0,3260.0,2264.0,2323.0,3504.0,53,22640,2017, Washington,
Federal Way city,Male,1414.0,1083.0,861.0,605.0,910.0,725.0,1201.0,422.0,982.0,1513.0,1991.0,2385.0,2148.0,2201.0,757.0,1094.0,2827.0,1484.0,1763.0,3822.0,53,23515,2017, Washington,
Kennewick city,Male,667.0,480.0,1248.0,663.0,817.0,632.0,704.0,690.0,1308.0,502.0,2085.0,1600.0,704.0,1189.0,1454.0,1247.0,1186.0,1203.0,1575.0,2544.0,53,35275,2017, Washington,
Kent city,Male,1593.0,1201.0,885.0,1011.0,2000.0,768.0,920.0,1550.0,2418.0,1131.0,2197.0,3179.0,3752.0,2894.0,2183.0,2220.0,2940.0,2204.0,2479.0,3515.0,53,35415,2017, Washington,
Kirkland city,Male,805.0,734.0,297.0,243.0,425.0,239.0,426.0,177.0,331.0,288.0,786.0,1423.0,702.0,596.0,574.0,524.0,2435.0,1649.0,3263.0,11770.0,53,35940,2017, Washington,
Marysville city,Male,1484.0,647.0,322.0,633.0,603.0,62.0,340.0,279.0,278.0,667.0,375.0,1098.0,587.0,828.0,529.0,758.0,2352.0,1909.0,2551.0,4898.0,53,43955,2017, Washington,
Pasco city,Male,1324.0,821.0,446.0,24.0,1422.0,155.0,780.0,480.0,1209.0,402.0,678.0,1064.0,1431.0,617.0,909.0,460.0,2162.0,1139.0,1986.0,1641.0,53,53545,2017, Washington,
Renton city,Male,1005.0,563.0,331.0,365.0,879.0,758.0,798.0,1257.0,1171.0,349.0,1017.0,2897.0,2353.0,2354.0,1697.0,1976.0,3241.0,1972.0,3474.0,4915.0,53,57745,2017, Washington,
Seattle city,Male,8433.0,6878.0,5997.0,3387.0,7671.0,2058.0,4025.0,3849.0,7671.0,3819.0,10941.0,10382.0,9744.0,11735.0,6686.0,10823.0,17911.0,13376.0,31679.0,70249.0,53,63000,2017, Washington,
Spokane city,Male,4182.0,2531.0,2572.0,2193.0,3764.0,1810.0,2596.0,942.0,2325.0,1800.0,4421.0,4529.0,3806.0,2701.0,3015.0,3297.0,4200.0,3107.0,3021.0,4595.0,53,67000,2017, Washington,
Spokane Valley city,Male,1664.0,1150.0,1356.0,602.0,1045.0,673.0,1264.0,1218.0,1366.0,1268.0,1772.0,901.0,1674.0,1611.0,1935.0,1439.0,2781.0,1294.0,2718.0,1985.0,53,67167,2017, Washington,
Tacoma city,Male,2431.0,1739.0,1952.0,1709.0,2505.0,871.0,1560.0,760.0,2597.0,1955.0,3069.0,3394.0,3926.0,4225.0,3246.0,3069.0,4655.0,3506.0,6255.0,6155.0,53,70000,2017, Washington,
Vancouver city,Male,2183.0,950.0,979.0,731.0,1804.0,1283.0,1130.0,1704.0,2342.0,1708.0,2552.0,4161.0,3572.0,3617.0,1823.0,2268.0,4825.0,2500.0,4516.0,5648.0,53,74060,2017, Washington,
Yakima city,Male,1349.0,719.0,976.0,846.0,1457.0,957.0,1268.0,776.0,774.0,1346.0,1780.0,1650.0,2262.0,1761.0,1063.0,911.0,1367.0,924.0,825.0,1614.0,53,80010,2017, Washington,
Appleton city,Male,1563.0,833.0,1168.0,532.0,828.0,125.0,580.0,345.0,554.0,693.0,1141.0,2052.0,848.0,1676.0,703.0,1487.0,1695.0,1216.0,1957.0,2496.0,55,02375,2017, Wisconsin,
Eau Claire city,Male,1249.0,1324.0,1821.0,1242.0,744.0,219.0,629.0,377.0,872.0,303.0,721.0,1774.0,847.0,1417.0,1457.0,1070.0,1357.0,1574.0,1758.0,1734.0,55,22300,2017, Wisconsin,
Green Bay city,Male,1877.0,1004.0,1043.0,1045.0,1353.0,496.0,619.0,675.0,1381.0,1217.0,2992.0,2807.0,2006.0,3417.0,1859.0,1252.0,1820.0,1730.0,1315.0,1780.0,55,31000,2017, Wisconsin,
Kenosha city,Male,1764.0,1014.0,1339.0,974.0,1150.0,229.0,960.0,580.0,1452.0,708.0,1785.0,1541.0,1505.0,1285.0,908.0,1904.0,2062.0,1479.0,3125.0,2501.0,55,39225,2017, Wisconsin,
Madison city,Male,5017.0,6713.0,4711.0,1849.0,2627.0,1534.0,3628.0,1474.0,2765.0,1306.0,3759.0,3763.0,4887.0,4240.0,4244.0,4599.0,5777.0,6121.0,6411.0,10179.0,55,48000,2017, Wisconsin,
Milwaukee city,Male,7832.0,5740.0,6911.0,3903.0,7521.0,3459.0,6998.0,5635.0,8589.0,5490.0,10898.0,10582.0,10863.0,8747.0,5988.0,8604.0,10239.0,5610.0,9944.0,6205.0,55,53000,2017, Wisconsin,
Oshkosh city,Male,658.0,1099.0,652.0,753.0,935.0,393.0,738.0,222.0,639.0,626.0,1045.0,1504.0,1048.0,1743.0,720.0,1244.0,1968.0,947.0,1408.0,556.0,55,60500,2017, Wisconsin,
Racine city,Male,971.0,621.0,1265.0,121.0,928.0,121.0,662.0,690.0,1129.0,567.0,2196.0,1535.0,763.0,809.0,1502.0,969.0,1824.0,1115.0,748.0,1343.0,55,66000,2017, Wisconsin,
Waukesha city,Male,580.0,844.0,1246.0,554.0,410.0,385.0,709.0,449.0,931.0,241.0,1348.0,1703.0,1534.0,1636.0,939.0,1177.0,2456.0,1370.0,2453.0,1870.0,55,84250,2017, Wisconsin,
Bayam?n zona urbana,Male,1935.0,2180.0,1679.0,2442.0,1841.0,1970.0,3880.0,1992.0,1521.0,1108.0,1849.0,1398.0,1799.0,1135.0,639.0,1003.0,1152.0,939.0,1210.0,677.0,72,06593,2017, Puerto Rico,
Caguas zona urbana,Male,928.0,363.0,1589.0,803.0,912.0,585.0,1069.0,589.0,858.0,920.0,1020.0,1311.0,0.0,245.0,399.0,171.0,282.0,58.0,91.0,286.0,72,10334,2017, Puerto Rico,
Carolina zona urbana,Male,1288.0,1654.0,1364.0,1197.0,1676.0,2116.0,3302.0,1461.0,2686.0,1462.0,1431.0,2549.0,1425.0,1233.0,727.0,622.0,1189.0,939.0,772.0,906.0,72,14290,2017, Puerto Rico,
Guaynabo zona urbana,Male,2338.0,247.0,0.0,657.0,367.0,53.0,1262.0,328.0,1725.0,431.0,415.0,1096.0,1037.0,307.0,544.0,588.0,985.0,57.0,950.0,1331.0,72,32522,2017, Puerto Rico,
Ponce zona urbana,Male,610.0,1200.0,672.0,1284.0,1689.0,1202.0,1591.0,611.0,832.0,969.0,518.0,988.0,691.0,439.0,211.0,0.0,558.0,148.0,80.0,203.0,72,63820,2017, Puerto Rico,
Birmingham city,Male,2530.0,3415.0,2724.0,1744.0,2404.0,1247.0,2572.0,1468.0,3400.0,1788.0,3253.0,4485.0,2574.0,1735.0,1772.0,3219.0,2675.0,2341.0,2513.0,3521.0,01,07000,2017, Alabama,
Dothan city,Male,852.0,276.0,514.0,510.0,638.0,323.0,573.0,383.0,704.0,602.0,925.0,1528.0,809.0,1086.0,605.0,919.0,954.0,869.0,1484.0,1726.0,01,21184,2017, Alabama,
Hoover city,Male,1712.0,652.0,358.0,128.0,597.0,375.0,400.0,441.0,948.0,649.0,739.0,1941.0,1159.0,1103.0,825.0,1333.0,1472.0,1029.0,2944.0,6534.0,01,35896,2017, Alabama,
Huntsville city,Male,2057.0,2474.0,1503.0,2321.0,1690.0,1845.0,2756.0,1219.0,2323.0,836.0,2523.0,3345.0,1671.0,2895.0,1860.0,1835.0,2530.0,3352.0,3831.0,10913.0,01,37000,2017, Alabama,
Mobile city,Male,2197.0,1061.0,1964.0,1324.0,3063.0,1137.0,1795.0,1729.0,1153.0,1773.0,3347.0,3789.0,2504.0,2295.0,1777.0,2080.0,4416.0,2502.0,2842.0,4686.0,01,50000,2017, Alabama,
Montgomery city,Male,4206.0,2687.0,2008.0,1612.0,2183.0,1835.0,1436.0,481.0,2799.0,1711.0,2655.0,2480.0,1740.0,2322.0,1901.0,2461.0,2284.0,2757.0,2598.0,4372.0,01,51000,2017, Alabama,
Tuscaloosa city,Male,2202.0,1968.0,1427.0,219.0,1132.0,1331.0,2554.0,222.0,1020.0,802.0,1506.0,2303.0,515.0,816.0,667.0,903.0,1703.0,1152.0,1014.0,2958.0,01,77256,2017, Alabama,
Anchorage municipality,Male,3338.0,1840.0,4041.0,2670.0,1225.0,928.0,2534.0,978.0,4185.0,2275.0,6368.0,4824.0,4475.0,5997.0,3565.0,4081.0,6077.0,7501.0,9820.0,15534.0,02,03000,2017, Alaska,
Avondale city,Male,792.0,958.0,751.0,405.0,888.0,316.0,816.0,633.0,1430.0,538.0,2112.0,1595.0,1978.0,1992.0,796.0,1290.0,1864.0,1318.0,1459.0,972.0,04,04720,2017, Arizona,
Buckeye city,Male,2657.0,1042.0,679.0,209.0,664.0,141.0,1195.0,553.0,489.0,354.0,1113.0,1188.0,1628.0,1067.0,1064.0,809.0,1212.0,637.0,1669.0,1791.0,04,07940,2017, Arizona,
Casas Adobes CDP,Male,726.0,494.0,422.0,215.0,620.0,370.0,575.0,702.0,844.0,379.0,650.0,1122.0,1569.0,1474.0,848.0,696.0,2084.0,1064.0,2030.0,2421.0,04,10670,2017, Arizona,
Chandler city,Male,1432.0,1852.0,2069.0,719.0,2997.0,717.0,2179.0,1321.0,2899.0,1250.0,4309.0,4825.0,4312.0,3565.0,2521.0,3755.0,4926.0,4409.0,6956.0,17796.0,04,12000,2017, Arizona,
